Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Latin America & Caribbean (excluding high income),"Electricity production from oil, gas and coal sources (% of total)",31.77476846,33.99761133,34.63685739,35.37510532,37.69905702,36.7077758,37.59406655,37.99309513,37.99577489,37.352335,37.76243595,38.88269889,38.18095023,39.02702108,37.78775898,40.5203875,42.59298141,43.56366288,44.66270308,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),"Electricity production from oil, gas and coal sources (% of total)",30.93317673,33.65397986,34.55691613,34.85540058,37.22666453,36.8162351,37.93740799,38.05182131,37.35255844,36.70912093,37.60479604,38.58793888,37.99812969,39.39446575,38.22971434,41.07154977,42.73814326,43.06019806,44.37835298,,,,,,
Least developed countries: UN classification,"Electricity production from oil, gas and coal sources (% of total)",39.03044015,35.41067132,36.29687177,35.71727675,34.89466199,35.20026037,37.29691033,39.69301035,39.52911608,40.14710146,40.22150812,41.93511852,40.95445024,40.0776779,39.47516454,42.04734456,42.14273802,42.25391177,42.9943992,,,,,,
Low & middle income,"Electricity production from oil, gas and coal sources (% of total)",68.33655908,68.2894816,68.94856411,69.56923812,69.75451449,70.39527179,71.45173415,71.24427939,71.45064554,71.99735088,72.98460397,72.80592399,72.6767793,72.45144653,73.27412262,72.35181611,72.11861004,71.39379247,70.67390815,,,,,,
Low income,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,"Electricity production from oil, gas and coal sources (% of total)",72.56874449,72.42984295,73.53089057,74.57754679,74.65573145,75.75310652,75.17118375,75.1804651,74.48356611,74.28811197,74.95849732,76.34707329,76.97451292,76.3756861,75.99681299,76.7142148,76.03002532,76.8186254,77.88678785,,,,,,
Middle East & North Africa,"Electricity production from oil, gas and coal sources (% of total)",88.00868471,88.15588037,89.43253291,90.410754,91.63693407,92.42378635,92.49369071,92.74535115,90.95402581,90.7230212,90.90713521,92.48048841,89.75575294,89.02779355,88.92771638,89.34657003,89.30308888,88.72425872,88.71404941,,,,,,
Middle East & North Africa (excluding high income),"Electricity production from oil, gas and coal sources (% of total)",89.85276072,90.30515148,91.15271572,92.16478922,91.65531107,92.12158071,91.19088619,91.57249463,88.50698701,88.31381835,88.52210216,91.86313837,91.28958871,90.96350685,91.06386168,91.03758293,89.43669821,89.27101805,88.94310832,,,,,,
Middle East & North Africa (IDA & IBRD countries),"Electricity production from oil, gas and coal sources (% of total)",90.83086282,91.28817813,92.14496863,93.16805916,92.65303503,93.1243803,92.1835546,92.56931708,89.47043954,89.27516812,89.48571923,92.86312466,92.28333156,91.9537001,92.05514736,92.02858254,90.41027122,90.24278752,89.9113083,,,,,,
Middle income,"Electricity production from oil, gas and coal sources (% of total)",68.94440785,68.96373296,69.6257865,70.26044797,70.46802419,71.09617696,72.13831203,71.94238428,72.15317503,72.68934475,73.68470387,73.46438524,73.33336084,73.12550548,73.98427998,73.04618675,72.84027869,72.11270181,71.36460555,,,,,,
North America,"Electricity production from oil, gas and coal sources (% of total)",64.03155985,65.46017868,64.74858084,65.71120826,66.4177085,65.32170118,65.81950849,65.69004252,66.12089473,65.43698979,65.96094785,65.26472766,63.37657505,64.50821807,62.51544184,62.68793144,61.48337866,61.18650908,60.84615498,,,,,,
Not classified,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,"Electricity production from oil, gas and coal sources (% of total)",58.50683017,59.41079687,59.41532367,60.30262141,60.58577552,60.81994536,61.85347883,61.14042437,61.35835582,61.1122192,62.21577378,61.4358173,60.1357777,60.25404715,60.29159005,60.47545988,59.2443575,58.39788292,57.76915022,,,,,,
Other small states,"Electricity production from oil, gas and coal sources (% of total)",56.12423582,57.69094313,57.30489636,57.10670034,57.92376499,58.3752042,57.88492081,58.42926297,61.67326157,63.08460422,60.96074879,60.27799856,61.15584994,60.13670454,61.75950586,62.8414133,61.6165333,64.13150587,65.67928769,,,,,,
Pacific island small states,"Electricity production from oil, gas and coal sources (% of total)",,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,"Electricity production from oil, gas and coal sources (% of total)",57.87795831,58.61227739,58.62559915,59.4222992,59.61152678,59.93438493,60.86107267,60.20612345,60.38756478,60.15734754,61.20582166,60.4957032,58.9645347,59.21838155,59.31796661,59.47496245,58.22463638,57.28738474,56.73008768,,,,,,
Pre-demographic dividend,"Electricity production from oil, gas and coal sources (% of total)",51.85729334,48.16841198,48.64456742,48.29375099,46.30809444,46.69422834,44.94350405,47.60632321,37.79915228,37.47856099,36.85671157,39.61869354,37.49918409,40.30164308,43.06000109,42.60565718,42.58387078,41.22641533,39.51151743,,,,,,
Small states,"Electricity production from oil, gas and coal sources (% of total)",57.15058345,58.25310835,57.91635117,57.82635211,58.48192903,58.88822192,58.70372606,59.02468539,61.61747446,62.28435042,60.06182916,58.81910209,59.54140164,58.70578246,60.10819098,60.83602818,59.8590431,61.90282904,63.21609334,,,,,,
South Asia,"Electricity production from oil, gas and coal sources (% of total)",78.71435935,78.06384129,79.86542884,81.2186078,81.09573588,82.02023033,80.75466694,80.48559983,78.41728043,77.67854313,78.09393496,79.71006618,80.30142725,78.96399709,77.93627155,79.5545854,77.92529879,79.15077994,79.97718413,,,,,,
South Asia (IDA & IBRD),"Electricity production from oil, gas and coal sources (% of total)",78.71435935,78.06384129,79.86542884,81.2186078,81.09573588,82.02023033,80.75466694,80.48559983,78.41728043,77.67854313,78.09393496,79.71006618,80.30142725,78.96399709,77.93627155,79.5545854,77.92529879,79.15077994,79.97718413,,,,,,
Sub-Saharan Africa,"Electricity production from oil, gas and coal sources (% of total)",71.34294057,69.68004922,69.21438652,68.83679941,68.21313992,67.71658995,69.00467966,69.14147921,69.2452127,68.86396232,69.46046143,68.58668509,67.48939525,66.8503987,66.81551749,66.93764689,65.79920393,64.50579851,64.69052713,,,,,,
Sub-Saharan Africa (excluding high income),"Electricity production from oil, gas and coal sources (% of total)",71.39760831,69.73344274,69.26742321,68.88954678,68.26540939,67.76847893,69.05755566,69.19446004,69.29827302,68.91673049,69.51368668,68.63924079,67.54111014,66.90162395,66.86671601,66.98893899,65.84962368,64.55522717,64.74009734,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),"Electricity production from oil, gas and coal sources (% of total)",71.34294057,69.68004922,69.21438652,68.83679941,68.21313992,67.71658995,69.00467966,69.14147921,69.2452127,68.86396232,69.46046143,68.58668509,67.48939525,66.8503987,66.81551749,66.93764689,65.79920393,64.50579851,64.69052713,,,,,,
Upper middle income,"Electricity production from oil, gas and coal sources (% of total)",67.62639448,67.67264058,68.13513229,68.64151923,68.88141061,69.35252145,71.0282981,70.79554258,71.34726778,72.15366004,73.27879155,72.56020005,72.17297466,72.11756014,73.36924235,71.90901314,71.86407732,70.62544634,69.25770102,,,,,,
World,"Electricity production from oil, gas and coal sources (% of total)",62.01618829,62.538826,62.84873907,63.64945574,64.0520012,64.57904496,65.7904089,65.45932959,65.72091021,66.04763621,67.1665789,66.79040105,66.07813805,66.27537575,66.9563924,66.78619095,66.28235613,65.59679137,65.19955769,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/30/2023,,,,,,,,,,,,,,,,,,,,,,,,,,
