Country Name,Series Name,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Colombia,Electricity production from hydroelectric sources (% of total),70.56159623,68.56137381,78.79361076,74.37449275,73.19644584,75.41405799,77.72501665,80.6070114,79.07304766,79.49781456,80.48131247,82.95434231,71.8297783,67.98768174,80.12130153,76.32904488,70.96662731,70.90613456,64.95935784,,,,,,
Comoros,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
"Congo, Dem. Rep.",Electricity production from hydroelectric sources (% of total),99.62324013,99.59813875,99.54768187,99.94984955,99.91613552,99.86885246,99.88612331,99.88676575,99.90507187,99.39016307,98.89621923,98.7150616,98.90501655,98.91208096,98.88593493,99.65843405,99.67304432,99.77375566,99.70923731,,,,,,
"Congo, Rep.",Electricity production from hydroelectric sources (% of total),99.5584989,99.41860465,85.58558559,99.66216216,100,100,85.71428571,83.12342569,81.98614319,82.1192053,82.30958231,81.34490239,61.2244898,54.71938776,61.17556071,58.05882353,56.81685196,54.71264368,53.34486736,,,,,,
Costa Rica,Electricity production from hydroelectric sources (% of total),85.68882552,79.19822649,83.13370023,82.1505998,80.91919941,79.33554817,80.79967798,81.10772976,79.49152542,75.89973554,74.79558011,77.96073464,77.59398496,75.78002713,72.56916192,71.09298211,66.93698095,65.74336889,74.61154273,,,,,,
Cote d'Ivoire,Electricity production from hydroelectric sources (% of total),46.61374349,34.23669816,36.412705,36.75,36.84749232,32.65961466,36.01336741,31.72413793,25.29484246,26.7020336,31.91262653,32.72413793,36.29705331,27.12489522,29.08673553,25.49885975,20.99346405,23.08713493,15.52060613,,,,,,
Croatia,Electricity production from hydroelectric sources (% of total),57.1749536,52.57551947,56.46143176,57.29379384,56.22895623,46.05273514,41.37355973,54.88234871,53.88680401,51.20328097,37.46512555,45.23120257,55.41510845,61.67883212,44.76165066,45.66222977,61.81974618,67.03632033,56.86954974,,,,,,
Cuba,Electricity production from hydroelectric sources (% of total),0.9189877,0.685609273,0.710736958,0.59207025,0.490228119,0.675202242,0.809614168,0.562875784,0.443227741,0.570769324,0.686563777,0.780587137,0.851471749,0.557567397,0.557432432,0.602344259,0.66353187,0.53702365,0.23659306,,,,,,
Curacao,Electricity production from hydroelectric sources (% of total),,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,Electricity production from hydroelectric sources (% of total),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
